url,length_url,length_hostname,ip,nb_dots,nb_qm,nb_eq,nb_slash,nb_www,ratio_digits_url,ratio_digits_host,tld_in_subdomain,prefix_suffix,shortest_word_host,shortest_word_path,nb_hyperlinks,domain_age,google_index,status
http://skem9.co.uk,18,11,False,2,0,0,2,0,0.05555555555555555,0.09090909090909091,False,False,2,0,0,3,Indexed,legitimate
http://dictionary.sensagent.com/Select%20or%20special%20committee%20(United%20States%20Congress)/en-en/,103,24,False,2,0,0,5,0,0.11650485436893204,0.0,False,True,3,11,207,22,Not Indexed,legitimate
http://www.coolmath-games.com/0-help-me,39,22,False,2,0,0,3,1,0.02564102564102564,0.0,False,True,3,4,135,19,Indexed,legitimate
http://www.spanishdict.com/translate/sonar,42,19,False,2,0,0,4,1,0.0,0.0,False,True,3,9,143,24,Indexed,legitimate
https://www.youtube.com/watch?v=_f6k_UIr86E,43,15,False,2,1,1,3,1,0.06976744186046512,0.0,False,True,3,5,14,18,Indexed,legitimate
http://www.wikihow.com/Display-Bookmarks-in-Chrome,50,15,False,2,0,0,3,1,0.0,0.0,False,True,3,9,371,19,Indexed,legitimate
http://www.vintostal.pl/,24,16,False,2,0,0,3,1,0.0,0.0,False,True,2,0,19,9,Indexed,phishing
http://www.empire.co.at/,24,16,False,3,0,0,3,1,0.0,0.0,False,True,2,0,62,None,Indexed,legitimate
https://5x.to/3Ax,17,5,False,1,0,0,3,0,0.11764705882352941,0.2,False,True,2,3,21,None,Not Indexed,phishing
https://www.cabinetdoorsdepot.com/,34,25,False,2,0,0,3,1,0.0,0.0,False,True,3,0,68,20,Indexed,legitimate
http://www.prismo.ch/comparisons/,33,13,False,2,0,0,4,1,0.0,0.0,False,True,2,11,1,None,Not Indexed,legitimate
http://seamless-patterns.tumblr.com,35,28,False,2,0,0,2,0,0.0,0.0,False,False,3,0,113,17,Indexed,legitimate
http://www.iconfilms.co.uk/productions,38,19,False,3,0,0,3,1,0.0,0.0,False,True,2,11,105,25,Not Indexed,legitimate
http://stores.ebay.co.uk/Computer-Memory-Solutions,50,17,False,3,0,0,3,0,0.0,0.0,False,True,2,9,112,24,Not Indexed,legitimate
https://www.salaryvoice.com/mri-technician-salary,49,19,False,2,0,0,3,1,0.0,0.0,False,True,3,10,23,9,Indexed,legitimate
https://simpliciaty-cc.tumblr.com/#_=_,38,25,False,2,0,1,3,0,0.0,0.0,False,True,2,0,259,17,Indexed,legitimate
https://www.theatlantic.com/politics/archive/2017/05/cnn-trump-feud/525096/,75,19,False,2,0,0,9,1,0.16,0.0,False,True,3,8,61,27,Indexed,legitimate
https://wiki.mikrotik.com/wiki/Manual:BGP_Case_Studies,54,17,False,2,0,0,4,0,0.0,0.0,False,True,3,16,25,24,Not Indexed,legitimate
http://en.academic.ru/dic.nsf/enwiki/11787825,45,14,False,3,0,0,5,0,0.17777777777777778,0.0,False,True,2,8,152,22,Not Indexed,legitimate
http://bolkyaresha.in,21,14,False,1,0,0,2,0,0.0,0.0,False,False,2,0,81,5,Indexed,phishing
http://lazorra001.webcindario.com/app/facebook.com/?key=KxTWsPZQ0z27PS6IMNxoYKgwbIIHSYBt3GL92DPunme56wRO6mfsu9L2Mif9PU8dYakglmh3hCetRg3ve14k7O50Kuh3zA1WFilrFvAOuzszheRE8gglZkBFIFQCWQULffZGjMzHKWfd1k0MMcMJvi0GAhxv2v2ALZj9ueC9RhhTg6pXaEE1InHVpr83mL0BILYsloST&amp;lang=en,268,26,False,3,1,2,5,0,0.1455223880597015,0.11538461538461539,False,True,3,8,1,22,Not Indexed,phishing
http://leadsrus.co/wp-html/hanmail/login.php?cmd=login_submit&id=5e0b33e7ba3deb2042c0d840deb0f5d25e0b33e7ba3deb2042c0d840deb0f5d2&session=5e0b33e7ba3deb2042c0d840deb0f5d25e0b33e7ba3deb2042c0d840deb0f5d2,202,11,False,2,1,3,5,0,0.33663366336633666,0.0,False,True,2,7,1,0,Not Indexed,phishing
https://intergirisi.blogspot.com/,33,24,False,2,0,0,3,0,0.0,0.0,False,True,3,0,7,0,Not Indexed,phishing
https://www.myparts.ge/ka/,26,14,False,2,0,0,4,1,0.0,0.0,False,True,2,2,0,None,Indexed,legitimate
http://download.cnet.com/Free-MP3-Player/3000-13632_4-75978744.html,67,17,False,3,0,0,4,0,0.2835820895522388,0.0,False,True,3,8,301,29,Indexed,legitimate
https://www.spelbutiken.se/,27,18,False,2,0,0,3,1,0.0,0.0,False,True,2,0,789,21,Indexed,legitimate
http://house.louisiana.gov/OG1620/OG1620docs/H%20-%20Glossary.pdf,65,19,False,3,0,0,5,0,0.18461538461538463,0.0,False,True,3,10,0,None,Indexed,legitimate
http://wiki.osdev.org/File_Systems,34,14,False,2,0,0,3,0,0.0,0.0,False,True,3,12,112,22,Indexed,legitimate
http://marymakesdinner.typepad.com,34,27,False,2,0,0,2,0,0.0,0.0,False,False,3,0,116,20,Indexed,legitimate
http://www.capotastomusic.com/piano-sheet-music/easy.htm,56,22,False,3,0,0,4,1,0.0,0.0,False,True,3,5,97,18,Indexed,legitimate
http://gg.gg/fwi76,18,5,False,1,0,0,3,0,0.1111111111111111,0.0,False,True,2,5,8,None,Not Indexed,phishing
https://www.faribaulthd.com/,28,19,False,2,0,0,3,1,0.0,0.0,False,True,3,0,155,24,Indexed,legitimate
https://sites.google.com/view/relaunch-blocked/?ref=tn_tnmn,59,16,False,2,1,1,5,0,0.0,0.0,False,True,3,8,6,25,Not Indexed,phishing
http://www.crimescene-forensics.com/Fingerprints.html,53,28,False,3,0,0,3,1,0.0,0.0,False,True,3,12,12,18,Indexed,legitimate
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAlzmThUOURLQ0VQTVFDT0U3WlhFREtFVkhIR0pVWS4u,132,16,False,3,1,1,4,0,0.045454545454545456,0.0,False,True,3,12,0,24,Indexed,phishing
https://ge6lar.webwavecms.com/ebok-pge,38,21,False,2,0,0,3,0,0.02631578947368421,0.047619047619047616,False,True,3,4,0,9,Not Indexed,phishing
https://www.cloudflare.com/cdn/,31,18,False,2,0,0,4,1,0.0,0.0,False,True,3,3,220,14,Indexed,legitimate
https://www.owasp.org/index.php/Session_hijacking_attack,56,13,False,3,0,0,4,1,0.0,0.0,False,True,3,24,52,21,Not Indexed,legitimate
http://einstein.stanford.edu/content/relativity/q411.html,57,21,False,3,0,0,5,0,0.05263157894736842,0.0,False,True,3,10,21,None,Indexed,legitimate
https://www.cefchannel.com/,27,18,False,2,0,0,3,1,0.0,0.0,False,True,3,0,115,13,Indexed,legitimate
https://www.onlinebaufuchs.de/,30,21,False,2,0,0,3,1,0.0,0.0,False,True,2,0,1400,None,Indexed,legitimate
http://www.grocery.com/save-a-lot/,34,15,False,2,0,0,4,1,0.0,0.0,False,True,3,4,117,27,Indexed,legitimate
http://transact.westminster.gov.uk/docstores/publications_store/E017_GA.pdf,75,27,False,4,0,0,5,0,0.04,0.0,False,True,2,18,0,26,Not Indexed,legitimate
https://itunes.apple.com/us/app/fox-sports-go/id711074743?mt=8,62,16,False,2,1,1,6,0,0.16129032258064516,0.0,False,True,3,11,44,36,Not Indexed,legitimate
http://www.beedictionary.com/definition/select_committee,56,21,False,2,0,0,4,1,0.0,0.0,False,True,3,16,87,13,Indexed,legitimate
http://www.toptenreviews.com/services/internet/best-internet-service-providers/,79,21,False,2,0,0,6,1,0.0,0.0,False,True,3,9,211,19,Not Indexed,legitimate
https://en.wikipedia.org/wiki/United_Nations_Security_Council_Resolution_1441,77,16,False,2,0,0,4,0,0.05194805194805195,0.0,False,True,2,47,359,22,Indexed,legitimate
https://www.orpea.com/,22,13,False,2,0,0,3,1,0.0,0.0,False,True,3,0,75,25,Indexed,legitimate
http://media.digikey.com/pdf/Data%20Sheets/General%20Cable%20PDFs/GenSPEED_10MTP.pdf,84,17,False,3,0,0,6,0,0.09523809523809523,0.0,False,True,3,14,0,28,Not Indexed,legitimate
http://vevobahissguncel.blogspot.com,36,29,False,2,0,0,2,0,0.0,0.0,False,False,3,0,7,0,Not Indexed,phishing
http://forum.thefreedictionary.com/postst11355_Computer-mouse-plural--mice-too-.aspx,84,27,False,3,0,0,3,0,0.05952380952380952,0.0,False,True,3,20,81,20,Indexed,legitimate
https://www.dcnews.ro/,22,13,False,2,0,0,3,1,0.0,0.0,False,True,2,0,403,13,Indexed,legitimate
https://www.studentrate.com/,28,19,False,2,0,0,3,1,0.0,0.0,False,True,3,0,98,20,Indexed,legitimate
https://www.riskiq.com/,23,14,False,2,0,0,3,1,0.0,0.0,False,True,3,0,2,17,Indexed,legitimate
http://www.piandizano.it/public/js/,35,17,False,2,0,0,5,1,0.0,0.0,False,True,2,6,0,20,Not Indexed,phishing
https://wiki.wireshark.org/WakeOnLAN,36,18,False,2,0,0,3,0,0.0,0.0,False,True,3,9,37,17,Indexed,legitimate
https://www.iioa.org/conferences/15th/pdf/ezra_davar.pdf,56,12,False,3,0,0,6,1,0.03571428571428571,0.0,False,True,3,11,0,23,Indexed,legitimate
http://celtabets2020.blogspot.com,33,26,False,2,0,0,2,0,0.12121212121212122,0.15384615384615385,False,False,3,0,7,0,Not Indexed,phishing
http://www.thevintageknob.org/,30,22,False,2,0,0,3,1,0.0,0.0,False,True,3,0,4,19,Indexed,legitimate
https://www.dignityhealthcareers.org/,37,28,False,2,0,0,3,1,0.0,0.0,False,True,3,0,105,11,Indexed,legitimate
http://youthgroupgamesetc.blogspot.ru/2007/01/58-port-and-starboard-akahit-deck.html,84,30,False,3,0,0,5,0,0.09523809523809523,0.0,False,True,2,9,95,0,Not Indexed,legitimate
http://www.thebodyguardmusical.com/,35,27,False,2,0,0,3,1,0.0,0.0,False,True,3,0,59,11,Indexed,legitimate
http://bancolombia-bakk.webcindario.com/,40,32,False,2,0,0,3,0,0.0,0.0,False,True,3,0,1,22,Not Indexed,phishing
http://www.cbs.com/shows/cbs_this_morning/,42,11,False,2,0,0,5,1,0.0,0.0,False,True,3,16,87,29,Not Indexed,legitimate
https://en.wikipedia.org/wiki/DNS_hijacking,43,16,False,2,0,0,4,0,0.0,0.0,False,True,2,13,330,22,Indexed,legitimate
http://bridgeburglar.com/bridge-burglars-guide-to-bridge-bidding-conventions/,77,17,False,1,0,0,4,0,0.0,0.0,False,True,3,11,105,10,Indexed,legitimate
http://muralsbysteve.com/.se/abc/,33,17,False,2,0,0,5,0,0.0,0.0,False,True,3,3,1,23,Not Indexed,phishing
http://www.gnu.org/philosophy/free-software-for-freedom,55,11,False,2,0,0,4,1,0.0,0.0,False,True,3,10,73,27,Indexed,legitimate
http://www.madehow.com/Volume-1/Compact-Disc.html,49,15,False,3,0,0,4,1,0.02040816326530612,0.0,False,True,3,7,18,17,Indexed,legitimate
http://www.helix-institute.com/,31,23,False,2,0,0,3,1,0.0,0.0,False,True,3,0,44,9,Indexed,legitimate
http://www.dvdsreleasedates.com/movies/6817/fantastic-beasts-and-where-to-find-them,83,24,False,2,0,0,5,1,0.04819277108433735,0.0,False,True,3,9,135,12,Indexed,legitimate
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAANf70J5UQTc4SEI3TkhYN1hGWlMxSlBVNVdDQzJPTC4u,132,16,False,3,1,1,4,0,0.06060606060606061,0.0,False,True,3,12,0,24,Indexed,phishing
http://kayo.pl/bosmet/googledocs/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,94,7,False,2,1,1,5,0,0.02127659574468085,0.0,False,True,2,10,304,2,Not Indexed,phishing
https://www.tumblr.com/safe-mode?url=https%3A%2F%2Fcuckmyboyfriend.tumblr.com%2F,80,14,False,4,1,1,3,1,0.05,0.0,False,True,3,4,3,17,Indexed,legitimate
https://www.lowestoftauctionrooms.com/,38,29,False,2,0,0,3,1,0.0,0.0,False,True,3,0,39,20,Indexed,legitimate
http://www.tulsarealgoodfood.org/,33,25,False,2,0,0,3,1,0.0,0.0,False,True,3,0,71,7,Indexed,legitimate
https://www.gog.com/movie/the_gamers_directors_cut,50,11,False,2,0,0,4,1,0.0,0.0,False,True,3,24,201,24,Not Indexed,legitimate
https://twitter.com/hopdoddy,28,11,False,1,0,0,3,0,0.0,0.0,False,True,3,8,6,23,Indexed,legitimate
http://courgeon-immobilier.fr/wp-content/uploads/2019/0/tpg/84d01552f96aa358c320126d450ba3b6/,93,22,False,1,0,0,9,0,0.3010752688172043,0.0,False,True,2,32,40,9,Not Indexed,phishing
http://ateamasbestos.com.au,27,20,False,2,0,0,2,0,0.0,0.0,False,False,2,0,315,None,Indexed,legitimate
http://www.aguitar.ru/,22,14,False,2,0,0,3,1,0.0,0.0,False,True,2,0,98,19,Indexed,legitimate
http://www.vobium.com/,22,14,False,2,0,0,3,1,0.0,0.0,False,True,3,0,1229,13,Indexed,legitimate
http://www.ruhlin.com/bridge-movable-charlesberrybridge,55,14,False,2,0,0,3,1,0.0,0.0,False,True,3,18,108,25,Unknown,legitimate
https://vk.com/away.php?to=http%3A%2F%2Frajeshkhanal.com.np%2Fwp-config.php&amp;post=521188519_100&amp;cc_key=,110,6,False,5,1,3,3,0,0.14545454545454545,0.0,False,True,2,4,0,25,Unknown,phishing
https://en.wikipedia.org/wiki/Data_definition_language,54,16,False,2,0,0,4,0,0.0,0.0,False,True,2,24,283,22,Unknown,legitimate
https://www.shfft.com/,22,13,False,2,0,0,3,1,0.0,0.0,False,True,3,0,34,19,Unknown,legitimate
http://surfeventsco.com/cgi-/,29,16,False,1,0,0,4,0,0.0,0.0,False,True,3,3,0,0,Unknown,phishing
http://www.picfront.org/,24,16,False,2,0,0,3,1,0.0,0.0,False,True,3,0,12,16,Unknown,legitimate
https://www.australia.com/en-in,31,17,False,2,0,0,3,1,0.0,0.0,False,True,3,2,340,25,Unknown,legitimate
http://www.kevineats.com/2008/06/mimosa-grill-charlotte-nc.htm,62,17,False,3,0,0,5,1,0.0967741935483871,0.0,False,True,3,9,43,15,Unknown,legitimate
http://karate-haguenau.com/cs/,30,19,False,1,0,0,4,0,0.0,0.0,False,True,3,2,0,12,Unknown,phishing
http://psychologydictionary.org/standard-error/,47,24,False,1,0,0,4,0,0.0,0.0,False,True,3,8,162,10,Unknown,legitimate
https://www.manageflitter.com/,30,21,False,2,0,0,3,1,0.0,0.0,False,True,3,0,4,13,Unknown,legitimate
http://www.slideserve.com/bree/traffic-collision-avoidance-system,65,18,False,2,0,0,4,1,0.0,0.0,False,True,3,9,117,15,Unknown,legitimate
http://everything.explained.today/Aurelio_Voltaire/,51,26,False,2,0,0,4,0,0.0,0.0,False,True,5,16,246,9,Unknown,legitimate
http://unfccc.int/kyoto_protocol/items/2830.php,47,10,False,2,0,0,5,0,0.0851063829787234,0.0,False,True,3,14,0,None,Unknown,legitimate
http://www.thelongevityrevolution.com/file/WeTransfer.php,57,30,False,3,0,0,4,1,0.0,0.0,False,True,3,10,0,8,Unknown,phishing
http://www.nitadecualumni.com/?a,32,22,False,2,1,0,3,1,0.0,0.0,False,True,3,0,8,7,Unknown,phishing
http://denuihuongson.com.vn/kamoras/,36,20,False,2,0,0,4,0,0.0,0.0,False,True,2,7,0,None,Unknown,phishing
http://www.lyricshare.net/ru/tracey-curtis/the-john-peel-song.html,66,18,False,3,0,0,5,1,0.0,0.0,False,True,3,6,58,17,Unknown,legitimate
https://www.newvitality.it/,27,18,False,2,0,0,3,1,0.0,0.0,False,True,2,0,384,21,Unknown,legitimate
https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html&followup=https://storage.cloud.google.com/user517497679326978.appspot.com/index.html,238,19,False,14,1,4,11,0,0.15546218487394958,0.0,False,True,3,12,6,25,Unknown,phishing
http://www.auh.dk/,18,10,False,2,0,0,3,1,0.0,0.0,False,True,2,0,82,26,Unknown,legitimate
https://sites.google.com/cruzblanca.org/web/,44,16,False,3,0,0,5,0,0.0,0.0,False,True,3,10,228,25,Unknown,legitimate
https://www.youtube.com/watch?v=qaUspGujOzs,43,15,False,2,1,1,3,1,0.0,0.0,False,True,3,5,14,18,Unknown,legitimate
http://mercadotecniaic.com/registro_datos_2/images/owonikokoego.html,68,19,False,2,0,0,5,0,0.014705882352941176,0.0,False,True,3,16,8,7,Unknown,phishing
https://en.wikipedia.org/wiki/Batting_average,45,16,False,2,0,0,4,0,0.0,0.0,False,True,2,15,267,22,Unknown,legitimate
https://1drv.ms/w/s!Av8FDVz071glZ8WZWjZPR8EiPQI,47,7,False,1,0,0,4,0,0.14893617021276595,0.14285714285714285,False,True,2,27,2,9,Unknown,phishing
http://45.40.130.40/IlOysTgNjFrGtHtEAwVo/indexx.php,51,12,True,4,0,0,4,0,0.17647058823529413,0.75,True,True,2,20,1,25,Unknown,phishing
http://www.csus.edu/indiv/s/schaefer/presentations/ch09.pdf,59,12,False,3,0,0,7,1,0.03389830508474576,0.0,False,True,3,13,0,None,Unknown,legitimate
http://www.sterowanydom.pl/,27,19,False,2,0,0,3,1,0.0,0.0,False,True,2,0,2,0,Unknown,legitimate
http://switchedatbirth.wikia.com/wiki/Season_Five,49,25,False,2,0,0,4,0,0.0,0.0,False,True,3,11,401,19,Unknown,legitimate
https://www.lyoncapitale.fr/,28,19,False,2,0,0,3,1,0.0,0.0,False,True,2,0,141,16,Unknown,legitimate
http://winli-sica.blogspot.com/,31,23,False,2,0,0,3,0,0.0,0.0,False,True,3,0,7,0,Unknown,phishing
http://isp1.us/state/new-york/nyc/,34,7,False,1,0,0,6,0,0.029411764705882353,0.14285714285714285,False,True,2,5,72,20,Unknown,legitimate
https://www.learningandthebrain.com/,36,27,False,2,0,0,3,1,0.0,0.0,False,True,3,0,122,19,Unknown,legitimate
https://www.jiaxincloud.com/,28,19,False,2,0,0,3,1,0.0,0.0,False,True,3,0,55,7,Unknown,legitimate
https://xurl.es/l0f93,21,7,False,1,0,0,3,0,0.14285714285714285,0.0,False,True,2,5,17,None,Unknown,phishing
http://www.tommackieracing.com/,31,23,False,2,0,0,3,1,0.0,0.0,False,True,3,0,511,15,Unknown,legitimate
https://betasus022.blogspot.com//,33,23,False,2,0,0,4,0,0.09090909090909091,0.13043478260869565,False,True,3,0,7,0,Unknown,phishing
http://tabloid.one,18,11,False,1,0,0,2,0,0.0,0.0,False,False,3,0,64,6,Unknown,legitimate
https://www.login-bank.org/bankplus,35,18,False,2,0,0,3,1,0.0,0.0,False,True,3,8,26,5,Unknown,phishing
https://www.youtube.com/watch?v=9AM9s7QUwyY,43,15,False,2,1,1,3,1,0.06976744186046512,0.0,False,True,3,5,14,18,Unknown,legitimate
http://en.academic.ru/dic.nsf/enwiki/1268353,44,14,False,3,0,0,5,0,0.1590909090909091,0.0,False,True,2,7,57,22,Unknown,legitimate
http://parliamoitaliano.altervista.org,38,31,False,2,0,0,2,0,0.0,0.0,False,False,3,0,147,None,Unknown,legitimate
http://www.plan8t.com/,22,14,False,2,0,0,3,1,0.045454545454545456,0.07142857142857142,False,True,3,0,0,0,Unknown,legitimate
https://www.fundingconnection.co.za/,36,27,False,3,0,0,3,1,0.0,0.0,False,True,2,0,37,10,Unknown,legitimate
http://atlanticteasers.tumblr.com,33,26,False,2,0,0,2,0,0.0,0.0,False,False,3,0,106,17,Unknown,legitimate
https://www.canadian-pizza.com/,31,22,False,2,0,0,3,1,0.0,0.0,False,True,3,0,312,21,Unknown,legitimate
https://login.microsoftonline.com/dc046083-4ce8-437a-bd49-e995b65e4d11/oauth2/authorize?client_id=00000003-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code%20id_token&resource=00000003-0000-0ff1-ce00-000000000000&scope=openid&nonce=6BAE855DF2F67BF09DE6695024046DEF697EE1B83640178F-02C019C0D952C7FD2362D53BCF53F78F9B2927A363F991E1B6023FC504941F81&redirect_uri=https:%2F%2Fadminmyfsu-my.sharepoint.com%2F_forms%2Fdefault.aspx&wsucxt=1&cobrandid=11bd8083-87e0-41b5-bb78-0bc43c8a8e8a&client-request-id=ac69829e-b0d9-6000-4c47-c5aacf32fb7a,556,25,False,5,1,10,5,0,0.35611510791366907,0.0,False,True,3,12,0,20,Unknown,legitimate
https://www.tyrantcnc.com/,26,17,False,2,0,0,3,1,0.0,0.0,False,True,3,0,225,9,Unknown,legitimate
http://www.tt-dv.ru/,20,12,False,2,0,0,3,1,0.0,0.0,False,True,2,0,218,14,Unknown,legitimate
https://www.active.by/ru-by/clients/disabled/,45,13,False,2,0,0,6,1,0.0,0.0,False,True,2,8,28,20,Unknown,phishing
http://nhipcaudautu.vn,22,15,False,1,0,0,2,0,0.0,0.0,False,False,2,0,265,None,Unknown,legitimate
https://www.slideshare.net/vishtandel1991/cluster-analysis-for-market-segmentation,82,18,False,2,0,0,4,1,0.04878048780487805,0.0,False,True,3,14,133,17,Unknown,legitimate
https://www.metajob.at/,23,14,False,2,0,0,3,1,0.0,0.0,False,True,2,0,36,None,Unknown,legitimate
http://www.freezepage.com/,26,18,False,2,0,0,3,1,0.0,0.0,False,True,3,0,15,23,Unknown,legitimate
https://blog.zen.co.uk/?p=356,29,14,False,3,1,1,3,0,0.10344827586206896,0.0,False,True,2,0,128,26,Unknown,legitimate
http://micro-sales.co.uk/cf.htm,31,17,False,3,0,0,3,0,0.0,0.0,False,True,2,3,0,19,Unknown,phishing
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=_xxx@yyy.com_,105,17,False,3,1,1,9,0,0.0,0.0,False,True,2,13,0,15,Unknown,phishing
https://www.mddhosting.com/,27,18,False,2,0,0,3,1,0.0,0.0,False,True,3,0,75,15,Unknown,legitimate
https://www.tcbk.com/,21,12,False,2,0,0,3,1,0.0,0.0,False,True,3,0,165,26,Unknown,legitimate
https://sourceforge.net/directory/internet/ftp/,47,15,False,1,0,0,6,0,0.0,0.0,False,True,3,9,341,23,Unknown,legitimate
http://nothingelsefilm.com/wp-content/themes/widescreen/includes/temp/ski/,74,19,False,1,0,0,9,0,0.0,0.0,False,True,3,10,1,9,Unknown,phishing
https://www.iconfinder.com/search/?q=parking,44,18,False,2,1,1,4,1,0.0,0.0,False,True,3,6,202,19,Unknown,legitimate
http://www.manchesterjewishmuseum.com/,38,30,False,2,0,0,3,1,0.0,0.0,False,True,3,0,98,23,Unknown,legitimate
http://www.newworldencyclopedia.org/entry/CD,44,28,False,2,0,0,4,1,0.0,0.0,False,True,3,5,80,16,Unknown,legitimate
https://storage.cloud.google.com/user7773578ixh1092839.appspot.com/index.html#estewart30@legalshield.com,104,24,False,7,0,0,4,0,0.15384615384615385,0.0,False,True,3,21,6,25,Unknown,phishing
http://www.shankennewsdaily.com/,32,24,False,2,0,0,3,1,0.0,0.0,False,True,3,0,185,12,Unknown,legitimate
https://primemobile.co.id/red.html,34,17,False,3,0,0,3,0,0.0,0.0,False,True,2,4,0,6,Unknown,phishing
https://passiveaggressiveabuse.wordpress.com/passive-aggressive-behavior/,73,36,False,2,0,0,4,0,0.0,0.0,False,True,3,10,1187,23,Unknown,legitimate
http://link.springer.com/chapter/10.1007%2F978-1-4471-6374-9_5,62,17,False,3,0,0,4,0,0.3387096774193548,0.0,False,True,3,7,175,26,Unknown,legitimate
https://www.abv.bg/,19,10,False,2,0,0,3,1,0.0,0.0,False,True,2,0,61,None,Unknown,legitimate
https://www.gotocourt.com.au/,29,20,False,3,0,0,3,1,0.0,0.0,False,True,2,0,233,None,Unknown,legitimate
https://www.computerhope.com/jargon/m/memory.htm,48,20,False,3,0,0,5,1,0.0,0.0,False,True,3,6,98,24,Unknown,legitimate
http://mavibets.blogspot.com,28,21,False,2,0,0,2,0,0.0,0.0,False,False,3,0,7,0,Unknown,phishing
https://adjoint-law.tumblr.com/#_=_,35,22,False,2,0,1,3,0,0.0,0.0,False,True,3,0,217,17,Unknown,legitimate
https://www.nestigator.com/,27,18,False,2,0,0,3,1,0.0,0.0,False,True,3,0,64,9,Unknown,legitimate
http://www.cuentosinfantilesadormir.com/,40,32,False,2,0,0,3,1,0.0,0.0,False,True,3,0,109,9,Unknown,legitimate
http://holiganbetgiris.blogspot.com,35,28,False,2,0,0,2,0,0.0,0.0,False,False,3,0,7,0,Unknown,phishing
https://www.computerhope.com/jargon/m/mesh.htm,46,20,False,3,0,0,5,1,0.0,0.0,False,True,3,6,39,24,Unknown,legitimate
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk/,120,17,False,4,1,1,10,0,0.0,0.0,False,True,2,13,0,15,Unknown,phishing
http://www.whitesandlakeresort.com/,35,27,False,2,0,0,3,1,0.0,0.0,False,True,3,0,16,16,Unknown,legitimate
http://syria.news,17,10,False,1,0,0,2,0,0.0,0.0,False,False,4,0,177,None,Unknown,legitimate
https://serverfault.com/questions/385893/how-to-redirect-domain-a-to-domain-b-using-a-records-and-cname-records-only,116,15,False,1,0,0,5,0,0.05172413793103448,0.0,False,True,3,9,218,14,Unknown,legitimate
https://traditio.wiki/Tor,25,13,False,1,0,0,3,0,0.0,0.0,False,True,4,3,644,7,Unknown,legitimate
http://www.yourdictionary.com/legislative-session,49,22,False,2,0,0,3,1,0.0,0.0,False,True,3,11,100,23,Unknown,legitimate
http://grabyourcode.com/paypal/adder/index.html,47,16,False,2,0,0,5,0,0.0,0.0,False,True,3,6,51,7,Unknown,phishing
https://www.giesswein.com/,26,17,False,2,0,0,3,1,0.0,0.0,False,True,3,0,118,27,Unknown,legitimate
http://www.carine.co.il,23,16,False,3,0,0,2,1,0.0,0.0,False,False,2,0,313,None,Unknown,legitimate
https://www.auslandssemester-bali.de/Studieren_auf_Bali,55,28,False,2,0,0,3,1,0.0,0.0,False,True,2,18,64,None,Unknown,legitimate
http://www.bunkofamerica.com,28,21,False,2,0,0,2,1,0.0,0.0,False,False,3,0,1,7,Unknown,phishing
http://www.woodstock.su/,24,16,False,2,0,0,3,1,0.0,0.0,False,True,2,0,228,16,Unknown,legitimate
http://www.linuxjournal.com/article/2333,40,20,False,2,0,0,4,1,0.1,0.0,False,True,3,7,65,29,Unknown,legitimate
http://lefaso.net/spip.php?article77670,39,10,False,2,1,0,3,0,0.1282051282051282,0.0,False,True,3,4,67,19,Unknown,legitimate
https://usnepalonline.com/mega.php?dir=prime&type=fbn1&men=5007&payID=qRgJDix,77,17,False,2,1,4,3,0,0.06493506493506493,0.0,False,True,3,4,51,15,Unknown,phishing
http://www.script-coding.com/WSH/FileSystemObject.html,54,21,False,3,0,0,4,1,0.0,0.0,False,True,3,16,216,12,Unknown,legitimate
https://www.linepc.me/,22,13,False,2,0,0,3,1,0.0,0.0,False,True,2,0,44,9,Unknown,legitimate
http://orchardgirls.blogspot.com/,33,25,False,2,0,0,3,0,0.0,0.0,False,True,3,0,223,0,Unknown,legitimate
http://www.elettronicagm.com/,29,21,False,2,0,0,3,1,0.0,0.0,False,True,3,0,0,21,Unknown,legitimate
https://www.freelancer.com/jobs/Copywriting/,44,18,False,2,0,0,5,1,0.0,0.0,False,True,3,11,439,27,Unknown,legitimate
http://spektra.es,17,10,False,1,0,0,2,0,0.0,0.0,False,False,2,0,17,None,Unknown,legitimate
https://www.finect.com/,23,14,False,2,0,0,3,1,0.0,0.0,False,True,3,0,245,17,Unknown,legitimate
https://www.washingtontimes.com/,32,23,False,2,0,0,3,1,0.0,0.0,False,True,3,0,625,24,Unknown,legitimate
http://en.academic.ru/dic.nsf/enwiki/3585,41,14,False,3,0,0,5,0,0.0975609756097561,0.0,False,True,2,6,595,22,Unknown,legitimate
https://en.wikibooks.org/wiki/Windows_Programming/Device_Driver_Introduction,76,16,False,2,0,0,5,0,0.0,0.0,False,True,2,26,106,19,Unknown,legitimate
